ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
371,0.138214,0.269542,0.135283,0.250000,0.047427
372,0.138231,0.268817,0.135267,0.250000,0.047556
373,0.138197,0.268097,0.135267,0.250000,0.047696
374,0.138222,0.267380,0.135234,0.250000,0.047832
375,0.138183,0.269333,0.135246,0.250000,0.047956
376,0.138199,0.268617,0.135231,0.250000,0.048084
377,0.138166,0.267905,0.135231,0.250000,0.048213
378,0.138190,0.267196,0.135198,0.250000,0.048344
379,0.138151,0.269129,0.135210,0.250000,0.048941
380,0.138168,0.268421,0.135194,0.250000,0.049082
381,0.138134,0.267717,0.135195,0.250000,0.049246
382,0.138158,0.267016,0.135162,0.250000,0.049376
383,0.138120,0.268930,0.135174,0.250000,0.049503
384,0.138136,0.268229,0.135158,0.250000,0.049633
385,0.138103,0.267532,0.135159,0.250000,0.049986
386,0.138127,0.266839,0.135126,0.250000,0.050144
387,0.138089,0.268734,0.135138,0.250000,0.050283
388,0.138105,0.268041,0.135122,0.250000,0.050414
389,0.138073,0.267352,0.135123,0.250000,0.050532
390,0.138096,0.266667,0.135090,0.250000,0.050653
391,0.138059,0.268542,0.135102,0.250000,0.050769
392,0.138074,0.267857,0.135087,0.250000,0.050889
393,0.138042,0.267176,0.135087,0.250000,0.051009
394,0.138065,0.266497,0.135055,0.250000,0.051140
395,0.138029,0.268354,0.135066,0.250000,0.051268
396,0.138044,0.267677,0.135051,0.250000,0.051462
397,0.138012,0.267003,0.135052,0.250000,0.051585
398,0.138034,0.266332,0.135019,0.250000,0.051709
399,0.137999,0.268170,0.135031,0.250000,0.051834
400,0.138014,0.267500,0.135016,0.250000,0.051954
401,0.137982,0.266833,0.135016,0.250000,0.052111
402,0.138004,0.266169,0.134984,0.250000,0.052285
403,0.137969,0.267990,0.134995,0.250000,0.052396
404,0.137984,0.267327,0.134980,0.250000,0.052503
405,0.137953,0.266667,0.134981,0.250000,0.052617
406,0.137974,0.266010,0.134949,0.250000,0.052730
407,0.137939,0.267813,0.134960,0.250000,0.052843
408,0.137954,0.267157,0.134945,0.250000,0.053051
